,index,Operator,WellType,WellNumber,OrderNumbers,Approval Date,County,LAT,LONG,PSI,BBLS,ZONE,year,month,day,time,well_count
7930,9840,JONES L E OPERATING INC,2D,18-1,543952.0,9/7/2007,STEPHENS,34.4242188,-97.57423359999999,"2,500","3,000",SIMS,2007,9,7,2007-09-07,2642
7931,6985,LAUREL OPERATING COMPANY,2R,15-2,544017.0,9/11/2007,PAWNEE,36.290640100000005,-96.7607691,300,800,PRUE,2007,9,11,2007-09-11,5061
7932,10409,BREITBURN OPERATING LP,2R,32-1,544024.0,9/11/2007,TEXAS,36.8902931,-101.65539809999999,"2,500","3,500",MORROW,2007,9,11,2007-09-11,5062
7933,10404,BREITBURN OPERATING LP,2R,21-2,544022.0,9/11/2007,TEXAS,36.8939176,-101.6604317,"2,500","3,500",MORROW,2007,9,11,2007-09-11,5063
7934,299,CONTINENTAL RESOURCES INC,2D,1-19,544019.0,9/11/2007,BLAINE,35.851535999999996,-98.512332,"2,100","5,000","ENDICOTT,  ELGIN",2007,9,11,2007-09-11,2643
7935,10280,BREITBURN OPERATING LP,2R,31-2,544023.0,9/11/2007,TEXAS,36.8863638,-101.6597203,"2,500","5,000",MORROW,2007,9,11,2007-09-11,5064
7936,10403,BREITBURN OPERATING LP,2R,30B-1,544229.0,9/11/2007,TEXAS,36.8902929,-101.66494990000001,"2,500","3,500",MORROW,2007,9,11,2007-09-11,5065
7937,10657,TREY RESOURCES INC,2D,17-1,544069.0,9/12/2007,WAGONER,35.8642697,-95.4287028,500,"7,500",ARBUCKLE,2007,9,12,2007-09-12,2644
7938,2570,C & R PETROLEUM COMPANY,2R,11,544286.0,9/18/2007,COTTON,34.446998,-98.1946332,0,223,KEYES,2007,9,18,2007-09-18,5066
7939,7207,SHIELDS OPERATING INC,2D,1-D,544461.0,9/21/2007,PAYNE,36.1250755,-96.71575759999999,"1,000","30,000",ARBUCKLE,2007,9,21,2007-09-21,2645
7940,7478,ENERGYQUEST II LLC,2R,10,544648.0,9/25/2007,PONTOTOC,34.83712070000001,-96.51295879999999,700,"1,200",GILCREASE,2007,9,25,2007-09-25,5067
7941,5848,DONRAY PETROLEUM LLC,2D,1,544643.0,9/25/2007,NOBLE,36.5622611,-97.4327579,300,"3,700",HOOVER,2007,9,25,2007-09-25,2646
7942,10165,BREITBURN OPERATING LP,2R,48,544647.0,9/25/2007,TEXAS,36.9084098,-101.6017684,"2,500","5,000",MORROW,2007,9,25,2007-09-25,5068
7943,10900,HARPER JOE HOWARD dba J H FIELD SERVICE,2D,6,544656.0,9/26/2007,WASHINGTON,36.7487627,-95.9676962,100,100,BARTLESVILLE,2007,9,26,2007-09-26,2647
7944,2110,CITATION OIL & GAS CORPORATION,2R,50-6,544712.0,9/27/2007,CARTER,34.4573302,-97.46246590000001,"1,650","4,000",TATUM,2007,9,27,2007-09-27,5069
7945,2108,CITATION OIL & GAS CORPORATION,2R,37-3,544713.0,9/27/2007,CARTER,34.459830700000005,-97.46683440000001,"1,500","3,500",TATUM,2007,9,27,2007-09-27,5070
7946,6504,CASTELLA INC,2R,2-15,544716.0,9/27/2007,OKLAHOMA,35.6847292,-97.499169,"1,500",850,BARTLESVILLE,2007,9,27,2007-09-27,5071
7947,4573,ARVINE ENVIRONMENTAL LLC,2D,1,545007.0,10/3/2007,HUGHES,35.0967611,-96.2529269,"1,500","3,000","2ND WILCOX, CROMWELL",2007,10,3,2007-10-03,2648
7948,2086,CITATION OIL & GAS CORPORATION,2R,36-4,545000.0,10/3/2007,CARTER,34.4607319,-97.4625584,"2,000","3,500","PENNINGTON, STRAY, TATAUMS",2007,10,3,2007-10-03,5072
7949,10287,BREITBURN OPERATING LP,2R,301,545286.0,10/11/2007,TEXAS,36.8718317,-101.6332675,"2,500","5,000",MORROW,2007,10,11,2007-10-11,5073
7950,5393,EAGLE CREEK RESOURCES LLC,2R,1,545282.0,10/11/2007,LOGAN,36.042564,-97.5893265,"1,000","3,000",LAYTON,2007,10,11,2007-10-11,5074
7951,5465,JONES L E OPERATING INC,2R,3-1,545287.0,10/11/2007,LOVE,33.9227731,-97.4292472,"2,000",500,"DEESE, OKLAHOMA, TAYLOR             ",2007,10,11,2007-10-11,5075
7952,2902,CARTLEDGE & CARTLEDGE OIL COMPANY INC,2D,3A,545283.0,10/11/2007,CREEK,35.9347323,-96.3542631,0,600,"BARTLESVILLE, DUTCHER",2007,10,11,2007-10-11,2649
7953,11028,MIDSTATES PETROLEUM COMPANY LLC,2D,1,545394.0,10/15/2007,WOODS,36.6948678,-98.5933963,"1,500","75,000",1ST WILCOX,2007,10,15,2007-10-15,2650
7954,5828,PALM OIL & GAS COMPANY,2D,1-22,545597.0,10/18/2007,NOBLE,36.5420583,-97.2991648,299,"1,000",MISSISSIPPI,2007,10,18,2007-10-18,2651
7955,5129,NBI SERVICES INC,2R,120,545595.0,10/18/2007,LINCOLN,35.7122208,-96.74776740000001,"1,000","5,000",PRUE,2007,10,18,2007-10-18,5076
7956,2223,CITATION OIL & GAS CORPORATION,2R,62-3,545591.0,10/18/2007,CARTER,34.4546185,-97.48115,"2,000","3,000",TATUM,2007,10,18,2007-10-18,5077
7957,5114,NBI SERVICES INC,2R,69,545620.0,10/19/2007,LINCOLN,35.713987,-96.745573,"1,000","5,000",PRUE,2007,10,19,2007-10-19,5078
7958,3979,CHAPARRAL ENERGY LLC,2D,77,545714.0,10/23/2007,GARVIN,34.694570299999995,-97.4215392,"1,200","2,500",PERMIAN,2007,10,23,2007-10-23,2652
7959,2210,CITATION OIL & GAS CORPORATION,2R,46-8,545832.0,10/25/2007,CARTER,34.45618270000001,-97.48760809999999,"2,000","3,000",TATUM,2007,10,25,2007-10-25,5079
7960,9859,CITATION OIL & GAS CORPORATION,2R,5-23,1202070004.0,10/26/2007,STEPHENS,34.3778594,-97.5888416,885,"3,000",DEESE,2007,10,26,2007-10-26,5080
7961,4517,C & C TANK TRUCK SERVICE INC,CDW,1,545963.0,10/29/2007,HUGHES,35.0803033,-96.4443071,400,"7,000",BOOCH,2007,10,29,2007-10-29,134
7962,11006,OKLAHOMA SWD SYSTEMS INC,CDW,1,546016.0,10/30/2007,WASHINGTON,35.2900477,-99.03261850000001,"1,880","6,000",BROWN DOLOMITE,2007,10,30,2007-10-30,135
7963,6759,CASSELMAN RONALD H,2D,2-B,546015.0,10/30/2007,OKMULGEE,35.6624184,-95.79453829999999,0,50,BOOCH,2007,10,30,2007-10-30,2653
7964,8389,SEMINOLE OIL PRODUCTIONS LLC,2R,2,546014.0,10/30/2007,SEMINOLE,35.002365399999995,-96.50152320000001,0,"3,000",GILCREASE,2007,10,30,2007-10-30,5081
7965,2900,LUKE OIL COMPANY,2D,1,546042.0,10/31/2007,CREEK,35.9365374,-96.5110801,0,800,PENNSYLVANIA,2007,10,31,2007-10-31,2654
7966,695,MACK ENERGY CO,2R,10-3,546202.0,11/2/2007,CARTER,34.4387472,-97.4603757,"1,210","3,000","PENN, TATUMS",2007,11,2,2007-11-02,5082
7967,7079,LITTLE RIVER ENERGY COMPANY,2D,3,546357.0,11/7/2007,PAYNE,36.1259848,-96.7146343,0,"1,000","PRUE, RED FORK",2007,11,7,2007-11-07,2655
7968,400,MERIT ENERGY COMPANY,2R,26,546355.0,11/7/2007,CADDO,35.1228336,-98.16084599999999,"2,400","1,000",HOXBAR,2007,11,7,2007-11-07,5083
7969,8430,LARUE ENERGY LLC,2R,1,546356.0,11/7/2007,SEMINOLE,35.183727600000005,-96.5343929,"1,000","3,500",BOOCH,2007,11,7,2007-11-07,5084
7970,4820,RANGE PRODUCTION COMPANY LLC,2D,1,546354.0,11/7/2007,KAY,36.6093891,-97.3349937,300,"1,000",LAYTON,2007,11,7,2007-11-07,2656
7971,10229,BREITBURN OPERATING LP,2R,112,546530.0,11/9/2007,TEXAS,36.8706555,-101.62256020000001,"2,500","5,000",MORROW ,2007,11,9,2007-11-09,5085
7972,2150,CITATION OIL & GAS CORPORATION,2R,19-5,546697.0,11/15/2007,CARTER,34.46963289999999,-97.4887868,"1,650","2,000",TATUM,2007,11,15,2007-11-15,5086
7973,10981,GATEWAY RESOURCES USA INC,2D,60,546704.0,11/15/2007,WASHINGTON,36.4244633,-95.9321958,500,"2,000",ARBUCKLE,2007,11,15,2007-11-15,2657
7974,9775,JUDD BILLY INVESTMENT CO INC,2D,2,546698.0,11/15/2007,STEPHENS,34.3024768,-97.6334601,"1,000","5,000",HEALDTON,2007,11,15,2007-11-15,2658
7975,5176,WISE OIL & GAS COMPANY LLC,2D,28,546701.0,11/15/2007,LINCOLN,35.885412200000005,-97.1345698,"1,000","5,000",ARBUCKLE,2007,11,15,2007-11-15,2659
7976,4129,MACK ENERGY CO,2R,W3-I,546699.0,11/15/2007,GRADY,34.734583,-97.74017070000001,"1,500","2,000",PERMIAN,2007,11,15,2007-11-15,5087
7977,10428,OLE CROW OPERATING,2R,2,546751.0,11/19/2007,TILLMAN,34.135759,-98.69545620000001,600,400,THOMAS,2007,11,19,2007-11-19,5088
7978,6820,SNEED DRILLING COMPANY,2D,2,546750.0,11/19/2007,PAWNEE,36.2361359,-96.4617921,300,300,BARTLESVILLE,2007,11,19,2007-11-19,2660
7979,2024,BUTKIN OIL COMPANY LLC,2D,3-B,546753.0,11/19/2007,CARTER,34.43238529999999,-97.4472003,750,750,HOXBAR,2007,11,19,2007-11-19,2661
7980,6256,POSTROCK MIDCONTINENT PRODUCTION LLC,2D,35-1,546826.0,11/20/2007,NOWATA,36.9431591,-95.4429918,200,"10,000",ARBUCKLE,2007,11,20,2007-11-20,2662
7981,11024,CHESAPEAKE OPERATING LLC,2D,20,546890.0,11/21/2007,WOODS,36.8103918,-99.04385429999999,"1,500","50,000",ARBUCKLE,2007,11,21,2007-11-21,2663
7982,11021,GREEN VALLEY DISPOSAL SERV LLC,CDW,1-33,546894.0,11/21/2007,WOODS,36.8851499,-98.78999820000001,"1,500","12,000",PERMIAN,2007,11,21,2007-11-21,136
7983,10289,BREITBURN OPERATING LP,2R,254,546893.0,11/21/2007,TEXAS,36.9157936,-101.59205490000001,"2,500","5,000",MORROW ,2007,11,21,2007-11-21,5089
7984,8367,CANTRELL ENERGY CORPORATION,2D,2,546892.0,11/21/2007,SEMINOLE,34.900906299999995,-96.5168135,0,"5,000",CROMWELL,2007,11,21,2007-11-21,2664
7985,8595,STEPHENS & JOHNSON OPERATING CO,2R,1-10,546889.0,11/21/2007,SEMINOLE,35.2713838,-96.6486917,"2,000","3,000",HUNTON,2007,11,21,2007-11-21,5090
7986,534,CHESAPEAKE OPERATING LLC,2D,1-24,546895.0,11/21/2007,CANADIAN,35.669380100000005,-97.6814303,"2,000","30,000",ARBUCKLE,2007,11,21,2007-11-21,2665
7987,544,WILLIAMS REID OPERATING INC,2R,1-6,547004.0,11/26/2007,CANADIAN,35.5422406,-98.089451,"1,000","1,000",COTTAGE GROVE,2007,11,26,2007-11-26,5091
7988,11118,WHEELER ENERGY LLC,2R,1-27,547090.0,11/28/2007,WOODWARD,36.263220200000006,-99.5486471,"3,000","1,000",COTTAGE GROVE,2007,11,28,2007-11-28,5092
7989,4411,FOUNDATION ENERGY MANAGEMENT LLC,2R,3-1,547092.0,11/28/2007,HARMON,36.842129,-99.39786,"1,000","1,000",KANSAS CITY,2007,11,28,2007-11-28,5093
7990,11116,WHEELER ENERGY LLC,2R,1-33,547091.0,11/28/2007,WOODWARD,36.2560204,-99.5531228,"3,000","1,000",COTTAGE GROVE,2007,11,28,2007-11-28,5094
7991,10982,GATEWAY RESOURCES USA INC,2D,60,547279.0,11/30/2007,WASHINGTON,36.4545059,-95.975436,500,"2,000",ARBUCKLE,2007,11,30,2007-11-30,2666
7992,10257,P O & G OPERATING LLC,2R,17,547280.0,11/30/2007,TEXAS,36.6543092,-101.3665123,"2,500","5,000",CHEROKEE,2007,11,30,2007-11-30,5095
7993,8187,PHOENIX OIL & GAS INC,2D,1,547277.0,11/30/2007,POTTAWATOMIE,35.07663,-96.89619,200,"15,000",ARBUCKLE,2007,11,30,2007-11-30,2667
7994,7973,HUNT ENGINEERING INC,2R,A3,547353.0,12/4/2007,POTTAWATOMIE,35.0261179,-96.78657259999999,"1,000","1,000",EARLSBORO,2007,12,4,2007-12-04,5096
7995,8724,STEPHENS & JOHNSON OPERATING CO,2R,5,547411.0,12/5/2007,SEMINOLE,35.2719766,-96.6589714,"2,000","1,800",HUNTON,2007,12,5,2007-12-05,5097
7996,8692,TRIPOWER RESOURCES LLC,2D,1-7,547479.0,12/6/2007,SEMINOLE,35.174714200000004,-96.6070179,"1,000","5,000",CROMWELL,2007,12,6,2007-12-06,2668
7997,10117,BKEP SERVICES LLC,CDW,1,547483.0,12/6/2007,TEXAS,36.821113200000006,-101.9225262,300,"2,000",TOPEKA,2007,12,6,2007-12-06,137
7998,5814,MAR-BAR ENTERPRISES INC,2D,1B,547713.0,12/12/2007,NOBLE,36.4600937,-97.4065947,"1,000","6,000",ARBUCKLE,2007,12,12,2007-12-12,2669
7999,8119,HUNT ENGINEERING INC,2R,20,547714.0,12/12/2007,POTTAWATOMIE,35.024305700000006,-96.7880783,"1,000","1,000",EARLSBORO,2007,12,12,2007-12-12,5098
8000,11117,WHEELER ENERGY LLC,2R,1-28,547716.0,12/12/2007,WOODWARD,36.263284999999996,-99.5576308,"3,000","1,000",COTTAGE GROVE,2007,12,12,2007-12-12,5099
8001,10976,CLM OIL PRODUCTION INC,2D,60,547712.0,12/12/2007,WASHINGTON,36.83963060000001,-95.9501751,600,"1,000",ARBUCKLE,2007,12,12,2007-12-12,2670
8002,5258,PRAIRIE GAS COMPANY OF OKLAHOMA LLC,2D,1,547717.0,12/12/2007,LINCOLN,35.7257046,-96.9086424,"1,500","75,000",ARBUCKLE,2007,12,12,2007-12-12,2671
8003,4615,FULCRUM EXPLORATION LLC,2D,2,547779.0,12/13/2007,JACKSON,34.5751083,-99.284157,700,450,CISCO,2007,12,13,2007-12-13,2672
8004,11025,CHESAPEAKE OPERATING LLC,2D,1-7,547777.0,12/13/2007,WOODS,36.83889779999999,-99.0779571,"1,500","50,000",ARBUCKLE,2007,12,13,2007-12-13,2673
8005,578,MACK ENERGY CO,2R,2-3,547775.0,12/13/2007,CARTER,34.446333700000004,-97.4559718,"1,115","3,000",PENNSYLVANIA,2007,12,13,2007-12-13,5100
8006,10291,LINN OPERATING INC,2D,4-25D,547990.0,12/18/2007,TEXAS,36.9510647,-101.4872584,"1,500","6,000",LANSING,2007,12,18,2007-12-18,2674
8007,9829,CITATION OIL & GAS CORPORATION,2R,9-3414,547991.0,12/18/2007,STEPHENS,34.3059377,-97.728774,600,"1,000",LOCO ,2007,12,18,2007-12-18,5101
8008,609,CITATION OIL & GAS CORPORATION,2R,4-2,547992.0,12/18/2007,CARTER,34.4841183,-97.54795949999999,"1,500","4,000",DEESE,2007,12,18,2007-12-18,5102
8009,5920,COUNTY LINE STRIPPER WELLS LLC,2R,0-3,547988.0,12/18/2007,NOWATA,36.599320399999996,-95.48760990000001,212,100,BARTLESVILLE,2007,12,18,2007-12-18,5103
8010,602,CITATION OIL & GAS CORPORATION,2R,8-7,548042.0,12/19/2007,CARTER,34.480493200000005,-97.55014200000001,"1,500","4,000",DEESE,2007,12,19,2007-12-19,5104
8011,8728,NEW DOMINION LLC,2D,1-31,548157.0,12/21/2007,SEMINOLE,35.37756029999999,-96.7224132,"1,000","60,000",SIMPSON,2007,12,21,2007-12-21,2675
8012,10255,MERIT ENERGY COMPANY,2R,105W,548673.0,1/9/2008,TEXAS,36.7033776,-101.6279032,"1,000","1,000",MORROW,2008,1,9,2008-01-09,5105
8013,5178,NBI SERVICES INC,2R,186,548671.0,1/9/2008,LINCOLN,35.7248711,-96.73566729999999,"1,000","5,000",PRUE,2008,1,9,2008-01-09,5106
8014,9825,CITATION OIL & GAS CORPORATION,2R,9-3144,548745.0,1/10/2008,STEPHENS,34.307751200000006,-97.72878370000001,354,"3,000",LOCO ,2008,1,10,2008-01-10,5107
8015,6777,WILLIFORD ENERGY COMPANY,2R,7,548787.0,1/11/2008,OKMULGEE,35.6853524,-96.1911861,600,"1,000",DUTCHER,2008,1,11,2008-01-11,5108
8016,6776,WILLIFORD ENERGY COMPANY,2R,1,548788.0,1/11/2008,OKMULGEE,35.68535670000001,-96.1889647,600,"1,000",DUTCHER,2008,1,11,2008-01-11,5109
8017,7130,DELONG OIL & GAS SERV INC,2R,2,549036.0,1/17/2008,PAYNE,36.0738624,-96.6457244,100,200,"MISENER, VIOLA",2008,1,17,2008-01-17,5110
8018,7208,SPECIAL ENERGY CORPORATION,2D,1-19,549167.0,1/22/2008,PAYNE,36.017569,-97.13887509999999,"1,500","50,000",ARBUCKLE,2008,1,22,2008-01-22,2676
8019,4983,COMPLETE ENERGY SERVICES INC,CDW,1-13,549166.0,1/22/2008,KINGFISHER,35.94309570000001,-98.11063370000001,"2,500","6,000",PENNSYLVANIA,2008,1,22,2008-01-22,138
8020,599,CITATION OIL & GAS CORPORATION,2R,10-7,549219.0,1/23/2008,CARTER,34.4804969,-97.5546876,"2,000",600,DEESE,2008,1,23,2008-01-23,5111
8021,8225,LONG PRODUCTION LLC,2R,W14,549306.0,1/24/2008,ROGERS,36.586162,-95.4635265,157,40,BARTLESVILLE,2008,1,24,2008-01-24,5112
8022,8313,SMITH J S PRODUCTION,2D,3,549304.0,1/24/2008,SEMINOLE,35.2145044,-96.4773371,0,250,CROMWELL,2008,1,24,2008-01-24,2677
8023,11026,CHESAPEAKE OPERATING LLC,2D,1-11,549307.0,1/24/2008,WOODS,36.9159825,-99.11372759999999,"1,500","50,000",ARBUCKLE,2008,1,24,2008-01-24,2678
8024,8968,LIME ROCK RESOURCES II-A LP,2R,59,549373.0,1/25/2008,STEPHENS,34.4224276,-97.61372759999999,"3,090","3,000",SIMS,2008,1,25,2008-01-25,5113
8025,8068,NATURAL RESOURCES OP LLC,2D,2,549453.0,1/29/2008,POTTAWATOMIE,35.2107094,-96.8342162,500,"5,000","HUNTON, VIOLA, WILCOX",2008,1,29,2008-01-29,2679
8026,9592,HAYS PRODUCTION LLC,2R,26,549507.0,1/30/2008,STEPHENS,34.4538791,-97.6980182,300,350,PERMIAN,2008,1,30,2008-01-30,5114
8027,10503,CROSE OIL COMPANY,2R,1A,549508.0,1/30/2008,TULSA,36.240691399999996,-95.9390577,0,50,BARTLESVILLE,2008,1,30,2008-01-30,5115
8028,4588,CANAAN RESOURCES X LLC,2D,1,549608.0,2/1/2008,HUGHES,35.1802868,-96.07015129999999,500,"5,000",CROMWELL,2008,2,1,2008-02-01,2680
8029,7946,CANTRELL ROBERT R,2D,3,549707.0,2/5/2008,PONTOTOC,34.8932818,-96.8258298,300,600,DOLOMITE,2008,2,5,2008-02-05,2681
8030,11030,SANDRIDGE EXPLORATION & PRODUCTION LLC,2D,1-11,549708.0,2/5/2008,WOODS,36.8386185,-99.09974790000001,400,"40,000",ARBUCKLE,2008,2,5,2008-02-05,2682
8031,606,CITATION OIL & GAS CORPORATION,2R,8-11,549771.0,2/7/2008,CARTER,34.478677600000005,-97.54794840000001,"1,500","4,000","DEESE, GOODWIN",2008,2,7,2008-02-07,5116
8032,2352,CITATION OIL & GAS CORPORATION,2R,8-9,549770.0,2/7/2008,CARTER,34.4822394,-97.5479721,"1,500","4,000",DEESE,2008,2,7,2008-02-07,5117
8033,8188,NEW DOMINION LLC,2D,1-15,549898.0,2/11/2008,POTTAWATOMIE,35.421102600000005,-96.7539963,"1,000","60,000","ARBUCKLE, SIMPSON",2008,2,11,2008-02-11,2683
8034,2202,DEAN'S WELL SERVICING INC,2R,7A,549984.0,2/12/2008,CARTER,34.4760039,-97.51617579999998,"1,140",999,"FUSINILID, TUSSY",2008,2,12,2008-02-12,5118
8035,9870,SANNER JEFFREY B dba BRYANT LYN PRODUCTION,2D,21,549981.0,2/12/2008,STEPHENS,34.386604299999995,-97.6425786,500,500,PONTOTOC,2008,2,12,2008-02-12,2684
8036,8699,LAPETCO INC,2D,1,550161.0,2/15/2008,SEMINOLE,35.1929643,-96.6421372,700,"2,000",WILCOX,2008,2,15,2008-02-15,2685
8037,2447,H2OX LLC,CDW,11-1,550223.0,2/20/2008,COAL,34.489189399999994,-96.4246027,"1,250","45,000",ARBUCKLE,2008,2,20,2008-02-20,139
8038,9463,PARAMORE OIL COMPANY,2R,8,550299.0,2/21/2008,STEPHENS,34.29870579999999,-97.7496072,0,300,"LOCO, PERMIAN",2008,2,21,2008-02-21,5119
8039,603,CITATION OIL & GAS CORPORATION,2R,9-7,550901.0,3/4/2008,CARTER,34.4786761,-97.5523243,"1,500","4,000",DEESE,2008,3,4,2008-03-04,5120
8040,4882,RANGE PRODUCTION COMPANY LLC,2D,1,550902.0,3/4/2008,KAY,36.6085128,-97.28680390000001,"2,200","40,000",ARBUCKLE,2008,3,4,2008-03-04,2686
8041,221,CHAPARRAL ENERGY LLC,2R,2112,550904.0,3/4/2008,BEAVER,36.538441999999996,-100.90664079999999,"2,000","2,000",MORROW ,2008,3,4,2008-03-04,5121
8042,234,CHAPARRAL ENERGY LLC,2R,2271,550903.0,3/4/2008,BEAVER,36.5347972,-100.8885816,"2,000","2,000",MORROW ,2008,3,4,2008-03-04,5122
8043,236,CHAPARRAL ENERGY LLC,2R,2741,550905.0,3/4/2008,BEAVER,36.523936600000006,-100.8975285,"2,000","2,000",MORROW ,2008,3,4,2008-03-04,5123
8044,235,CHAPARRAL ENERGY LLC,2R,2641,551030.0,3/5/2008,BEAVER,36.5275646,-100.8795405,"2,000","2,000",MORROW ,2008,3,5,2008-03-05,5124
8045,250,CHAPARRAL ENERGY LLC,2R,2131,551029.0,3/5/2008,BEAVER,36.534825899999994,-100.91113179999999,"2,000","2,000",MORROW ,2008,3,5,2008-03-05,5125
8046,4891,RANGE PRODUCTION COMPANY LLC,2D,1,551027.0,3/5/2008,KAY,36.6151719,-97.3099777,"2,250","40,000",ARBUCKLE,2008,3,5,2008-03-05,2687
8047,3847,ALTMAN ENERGY INC,2D,2-02,551096.0,3/7/2008,GARVIN,34.5958099,-97.2541233,"1,750",175,DEESE,2008,3,7,2008-03-07,2688
8048,8294,SHARBER BILLY JACK OPERATING LLC,2D,1,551095.0,3/7/2008,SEMINOLE,35.1891973,-96.5828056,500,500,BOOCH,2008,3,7,2008-03-07,2689
8049,4724,POWELL OIL LLC,2D,17,551098.0,3/7/2008,JEFFERSON,33.9411105,-97.7745262,450,"2,000",HOXBAR,2008,3,7,2008-03-07,2690
8050,10292,BREITBURN OPERATING LP,2R,1-09,551093.0,3/7/2008,TEXAS,36.9262589,-101.59290949999999,"2,500","3,000",MORROW ,2008,3,7,2008-03-07,5126
8051,6118,NBI SERVICES INC,2D,SWD,551887.0,3/27/2008,NOWATA,36.7994786,-95.6179197,500,"8,000",ARBUCKLE,2008,3,27,2008-03-27,2691
8052,6102,NBI SERVICES INC,2R,513I,551883.0,3/27/2008,NOWATA,36.775763,-95.54724940000001,550,"4,000",BARTLESVILLE,2008,3,27,2008-03-27,5127
8053,6206,NBI SERVICES INC,2R,444,551884.0,3/27/2008,NOWATA,36.7745223,-95.5468386,500,"2,000",BARTLESVILLE,2008,3,27,2008-03-27,5128
8054,6704,CENTREX OPERATING COMPANY,2D,1,551885.0,3/27/2008,OKMULGEE,35.5717545,-95.9550125,500,"5,000",HARTSHORNE,2008,3,27,2008-03-27,2692
8055,4542,PALUCA PETROLEUM INC,CDW,1,552013.0,3/31/2008,HUGHES,34.947163,-96.24632700000001,"1,000","10,000",CROMWELL,2008,3,31,2008-03-31,140
8056,2226,CITATION OIL & GAS CORPORATION,2R,318,552014.0,3/31/2008,CARTER,34.16353,-97.36071020000001,"1,500","3,000",PENNSYLVANIA,2008,3,31,2008-03-31,5129
8057,2212,CITATION OIL & GAS CORPORATION,2R,351,552015.0,3/31/2008,CARTER,34.1583041,-97.36272149999999,"1,500","3,000",PENNSYLVANIA,2008,3,31,2008-03-31,5130
8058,6199,NBI SERVICES INC,2R,3101I,552237.0,4/3/2008,NOWATA,36.7720498,-95.5460179,500,"2,000",BARTLESVILLE,2008,4,3,2008-04-03,5131
8059,3648,NEILSON INC,CDW,1,552314.0,4/4/2008,GARFIELD,36.55451179999999,-97.9381208,"2,400","5,000",COTTAGE GROVE,2008,4,4,2008-04-04,141
8060,223,CHAPARRAL ENERGY LLC,2R,2174,552315.0,4/4/2008,BEAVER,36.5347966,-100.8976148,"2,000","2,000",MORROW ,2008,4,4,2008-04-04,5132
8061,197,CHAPARRAL ENERGY LLC,2R,3172,552316.0,4/4/2008,BEAVER,36.500817600000005,-100.94248,"2,000","2,000",MORROW ,2008,4,4,2008-04-04,5133
8062,2211,CITATION OIL & GAS CORPORATION,2R,353,552309.0,4/4/2008,CARTER,34.158217799999996,-97.3587504,"1,500","3,000",PENNSYLVANIA,2008,4,4,2008-04-04,5134
8063,2221,CITATION OIL & GAS CORPORATION,2R,344,552310.0,4/4/2008,CARTER,34.1599028,-97.3607068,"1,500","3,000",PENNSYLVANIA,2008,4,4,2008-04-04,5135
8064,2217,CITATION OIL & GAS CORPORATION,2R,335,552312.0,4/4/2008,CARTER,34.1621653,-97.3628243,"1,500","3,000",PENNSYLVANIA,2008,4,4,2008-04-04,5136
8065,4887,RANGE PRODUCTION COMPANY LLC,2D,1,552317.0,4/4/2008,KAY,36.6169667,-97.3294358,"2,200","40,000",ARBUCKLE,2008,4,4,2008-04-04,2693
8066,6261,ENDEAVOR ENERGY RESOURCES LP,2R,10-3I,552420.0,4/8/2008,NOWATA,36.836582299999996,-95.80286120000001,550,"2,000",BARTLESVILLE,2008,4,8,2008-04-08,5137
8067,6263,ENDEAVOR ENERGY RESOURCES LP,2R,10-6I,552421.0,4/8/2008,NOWATA,36.838175899999996,-95.8023406,500,"2,000",BARTLESVILLE,2008,4,8,2008-04-08,5138
8068,4576,YALE OIL ASSOCIATION INC,2D,1-30,552437.0,4/9/2008,HUGHES,35.139500399999996,-96.0775083,600,"1,200","CROMWELL, WANAPUCKA  ",2008,4,9,2008-04-09,2694
8069,6260,ENDEAVOR ENERGY RESOURCES LP,2R,10-2I,552434.0,4/9/2008,NOWATA,36.836582299999996,-95.80064109999999,550,"2,000",BARTLESVILLE,2008,4,9,2008-04-09,5139
8070,6259,ENDEAVOR ENERGY RESOURCES LP,2R,10-1I,552433.0,4/9/2008,NOWATA,36.836582299999996,-95.7983215,550,"2,000",BARTLESVILLE,2008,4,9,2008-04-09,5140
8071,3901,WALTERS OIL LLC,2D,2,551980.0,4/9/2008,GARVIN,34.5639803,-97.4718754,800,"1,000",PONTOTOC,2008,4,9,2008-04-09,2695
8072,6258,ENDEAVOR ENERGY RESOURCES LP,2R,10-4I,552435.0,4/9/2008,NOWATA,36.838462400000004,-95.7983136,500,"2,000",BARTLESVILLE,2008,4,9,2008-04-09,5141
8073,6262,ENDEAVOR ENERGY RESOURCES LP,2R,10-5I,552436.0,4/9/2008,NOWATA,36.8384555,-95.8006312,550,"2,000",BARTLESVILLE,2008,4,9,2008-04-09,5142
8074,6201,NBI SERVICES INC,2R,438,552482.0,4/10/2008,NOWATA,36.7735224,-95.55146450000001,500,"2,000",BARTLESVILLE,2008,4,10,2008-04-10,5143
8075,6203,NBI SERVICES INC,2R,442,552481.0,4/10/2008,NOWATA,36.774187100000006,-95.548379,500,"2,000",BARTLESVILLE,2008,4,10,2008-04-10,5144
8076,4477,DAYCON EXPLORATION,2D,4,552480.0,4/10/2008,HUGHES,35.218234,-96.3382022,0,50,CALVIN,2008,4,10,2008-04-10,2696
8077,11031,CMX INC OF KANSAS,2D,1,552699.0,4/15/2008,WOODS,36.9819604,-98.7055112,0,"1,000",WELLINGTON,2008,4,15,2008-04-15,2697
